Mobile,Message,Sender,Campaign name,Location,Provider,Send Time,Delivered Time,Status,Click Status,Click DateTime,Browser,Platform,IP Address,Click Count
9711014474,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,TATA DOCOMO,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.102.9.230,1
9711014475,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:58,Delivered,No,,,,,
9711014476,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, CHENNAI   ,TATA DOCOMO,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014477,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.69,2
9711014478,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014479,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,TATA DOCOMO,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014480,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,BSNL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.249.93.229,1
9711014481,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,RELIANCE,18-11-2022 08:57,18-11-2022 20:58,Delivered,No,,,,,
9711014482,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014483,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.71,1
9711014484,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 09:02,Delivered,No,,,,,
9711014485,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,RELIANCE,18-11-2022 08:57,18-11-2022 20:58,,,,,,,
9711014486,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,AIRTEL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.249.83.105,1
9711014487,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,LOOP MOBILE,18-11-2022 08:57,18-11-2022 20:58,Delivered,No,,,,,
9711014488,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014489,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:58,Chrome,Linux,66.102.9.230,1
9711014490,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,AIRTEL,18-11-2022 08:57,18-11-2022 20:58,Delivered,No,,,,,
9711014491,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014492,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,RELIANCE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.249.83.101,1
9711014493,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014494,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014495,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,RELIANCE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:58,Chrome,Linux,64.233.172.71,1
9711014496,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,18-11-2022 08:57,18-11-2022 09:02,Delivered,No,,,,,
9711014497,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014498,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,RELIANCE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 21:03,Chrome,Linux,74.125.214.5,1
9711014499,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KERALA  ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014500,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, NORTH EAST  ,AIRCEL,18-11-2022 08:57,18-11-2022 09:12,Failed,,,,,,
9711014501,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,LOOP MOBILE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.73,1
9711014502,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,LOOP MOBILE,18-11-2022 08:57,18-11-2022 09:02,Delivered,No,,,,,
9711014503,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014504,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 21:02,Chrome,Linux,66.249.83.105,1
9711014505,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,VODAFONE,18-11-2022 08:57,19-11-2022 00:57,Delivered,No,,,,,
9711014506,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,IDEA,18-11-2022 08:57,18-11-2022 09:03,Failed,,,,,,
9711014507,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,VODAFONE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.73,1
9711014508,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014509,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,TATA DOCOMO,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014510,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 21:02,Chrome,Linux,64.233.172.71,1
9711014511,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014512,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,VODAFONE,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014513,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.249.93.229,1
9711014514,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014515,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014516,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,AIRTEL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.71,1
9711014517,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRTEL,18-11-2022 08:57,18-11-2022 09:12,Delivered,No,,,,,
9711014518,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,LOOP MOBILE,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014519,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.71,1
9711014520,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014521,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014522,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,RELIANCE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.73,1
9711014523,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014524,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,VODAFONE,18-11-2022 08:57,19-11-2022 02:07,Failed,,,,,,
9711014525,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:58,Chrome,Linux,66.249.83.105,2
9711014526,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:58,Delivered,No,,,,,
9711014527,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,VODAFONE,18-11-2022 08:57,18-11-2022 20:58,,,,,,,
9711014528,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.69,1
9711014529,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,MTS,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014530,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,AIRTEL,18-11-2022 08:57,18-11-2022 20:58,Failed,,,,,,
9711014531,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,BSNL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 21:02,Chrome,Linux,66.102.9.228,1
9711014532,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,BSNL,18-11-2022 08:57,18-11-2022 09:02,Delivered,No,,,,,
9711014533,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014534,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:58,Chrome,Linux,66.249.83.101,1
9711014535,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,UNINOR,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014536,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,AIRCEL,18-11-2022 08:57,18-11-2022 09:02,Failed,,,,,,
9711014537,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,RELIANCE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.249.93.226,1
9711014538,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014539,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:58,,,,,,,
9711014540,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,74.125.214.5,1
9711014541,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014542,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,Failed,,,,,,
9711014543,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 21:02,Chrome,Linux,64.233.172.71,1
9711014544,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,UNINOR,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014545,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,ETISALAT,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014546,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,RELIANCE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:58,Chrome,Linux,66.249.93.232,1
9711014547,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014548,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 20:58,Failed,,,,,,
9711014549,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.71,1
9711014550,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,VODAFONE,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014551,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,AIRTEL,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014552,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,74.125.214.5,2
9711014553,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,TATA DOCOMO,18-11-2022 08:57,18-11-2022 20:57,Delivered,No,,,,,
9711014554,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,18-11-2022 08:57,18-11-2022 09:02,Failed,,,,,,
9711014555,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,TATA DOCOMO,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,64.233.172.71,1
9711014556,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,18-11-2022 08:57,18-11-2022 20:58,Delivered,No,,,,,
9711014557,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,RELIANCE,18-11-2022 08:57,18-11-2022 20:57,,,,,,,
9711014558,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,VODAFONE,18-11-2022 08:57,18-11-2022 08:57,Delivered,Yes,18-11-2022 20:57,Chrome,Linux,66.249.93.226,1
